WBGeneID,baseMean,log2FoldChange,lfcSE,pvalue,padj
WBGene00021406,114.30006504247953,0.8215011853923504,0.599112567034816,0.09785429138490162,0.1890763541743139
WBGene00021407,16.099710057791235,0.19204454987838263,0.8458946983498746,0.6959492584471554,0.789265611748049
WBGene00021408,19.527923996425432,8.281346676931765,2.731955170589398,2.166056091228746e-7,2.1865684083047156e-6
WBGene00021405,2.2797594291569303,0.8617913520136361,1.5230514068978895,0.04522191659807143,NA
WBGene00021409,2.4058977625599924,0.39257131305233994,1.1231272490433963,0.09076468710940941,NA
WBGene00021404,20.94007436021295,9.054666231346012,2.7383369488646356,3.5334278649524017e-9,4.304636903302883e-8
WBGene00001492,1135.6677339290409,0.626356660230613,0.4055947888799183,0.09219660883300371,0.18040146504893603
WBGene00021403,14.777924424412321,-0.265351161917989,0.8752007933255579,0.5918128911196858,0.7072331716579247
WBGene00235257,4.236610178448418,-0.3580597742054784,1.00162192352667,0.39053469376204747,0.5269902783034385
WBGene00235258,15.278412762641922,-0.8235377696509194,0.877384849450874,0.16081334830442304,0.2745561812005618
WBGene00235260,8.17275266984485,-1.6457144548456435,1.3663886047736649,0.033558740305354766,0.08403180548311354
WBGene00235261,1.643418582236855,-0.3808457255015721,1.0944180411011297,0.2735780113354678,NA
WBGene00015246,9.152283082026736,0.8862735566627971,1.088224653967137,0.13461657520133424,0.23998995691683056
WBGene00006599,3095.3806745007655,1.1194778627115187,0.26496560100354233,1.2033231395641226e-5,9.09868159576357e-5
WBGene00015247,60.51098007561892,-0.2650198751894621,0.5635625565187101,0.56835325221811,0.6893198546256498
WBGene00017927,5.1202469488271305,-0.09770699117268614,0.8967703028409936,0.8165852592232606,0.879636341704881
WBGene00001111,38.677221589774895,-1.869343449361472,0.8388240002387728,0.004152670426587818,0.01572706656634359
WBGene00023277,34.5521368447358,-0.9942251669873805,0.8022564489423996,0.08490600890714534,0.1693619357840768
WBGene00017928,905.2741577418337,-0.08843539223558866,0.3178904864411403,0.7653472718927463,0.8418983961322023
WBGene00017929,4523.2547667078725,-0.5298058673449649,0.29073689716402373,0.05687626698972915,0.12548606307497723
WBGene00196821,11.82133109569844,-0.378273727711629,0.7484314817289893,0.4674408477602391,0.5999073995923137
WBGene00017926,3991.4596915990737,0.7978912483662048,0.3001193671326209,0.005174875481410252,0.018993264912496387
WBGene00000897,3158.9994704440046,0.20917987435890195,0.25670403160589295,0.39898260988430945,0.5349405229524127
WBGene00000674,4977.639656497175,-2.027252048517771,0.5262360289959407,1.9197538187274086e-5,1.397700497420913e-4
WBGene00198932,18.169338390602565,-3.3346550344624144,1.2185836758652862,4.8178788264161877e-4,0.002519943341368723
WBGene00021400,17.599977041244752,-1.7791089032435856,0.9981258938313474,0.016098586020834957,0.04705777439830952
WBGene00021398,2.7621824974250235,-0.3076805260476773,0.9794628432867604,0.44307693358592953,0.5776728912094138
WBGene00219750,0.798569742505164,-0.1864734680188246,1.0362300413540146,0.48580787266928765,NA
WBGene00021397,98.77537708293244,5.90960082746947,0.8391216940896411,2.92402985076403e-13,4.927141021725574e-12
WBGene00021396,620.6050522366254,0.7316213312733149,0.5368371914944323,0.11161143896654738,0.20854975363340575
WBGene00198224,16.088145325129414,0.43743552492538357,0.7006939988924693,0.4076645853447187,0.5439780377543583
WBGene00006561,3400.56385364828,0.7278286720169107,0.2892582279280618,0.008532231405530439,0.028563097250055302
WBGene00021395,487.72889129340723,-1.3812536479651902,0.3419406220104216,1.965878226052078e-5,1.428101315769832e-4
WBGene00196851,10.267800020428913,0.407292049197744,0.8866688332166967,0.43079761439866804,0.5659520702488596
WBGene00021402,452.406010301165,-0.20776344641962197,0.3073216156445428,0.47571555774002056,0.6074765512204978
WBGene00000815,2713.2814595891477,-0.5069289644405285,0.29112854484102324,0.06780483458690093,0.1429872084278545
WBGene00044736,130.60869311514742,-0.28758661202672087,0.36992100940931466,0.40182487561617763,0.537795503946483
WBGene00195063,668.0494568473405,0.16466019481414773,0.38452707257881946,0.6468914743560552,0.7517555029043528
WBGene00021394,1979.375284558802,0.36813341319589477,0.2730831474167768,0.16464203418910597,0.2793502472824502
WBGene00021401,830.1823097475072,1.2484490613483217,0.3151982066960095,3.2330314084895466e-5,2.2558761311317668e-4
WBGene00019821,2883.6350545433083,-0.24418126835950799,0.3018898317059444,0.39390904846396474,0.5303131358756403
WBGene00019822,2052.301998011236,-0.6263799938902567,0.26649523924297286,0.015545589363317732,0.0458168579672598
WBGene00019823,2047.42471760304,-0.1852643868107851,0.24473428171080203,0.43457517401656776,0.5696529291955299
WBGene00019820,2610.236028685903,-0.5121756743858106,0.27425653241206827,0.05209476154468274,0.11750076505719956
WBGene00019819,5640.154366925299,-1.7044651425111812,0.3938349138565472,3.374880756852132e-6,2.858156786049124e-5
WBGene00001728,1.9146174768833861,0.3484350309045788,1.0635892967025316,0.2726937761913003,NA
WBGene00019824,1856.6189586724001,-0.9163649523063286,0.4159962363145534,0.015043512928490666,0.044665979803120794
WBGene00019825,376.6624404208161,-0.32922791757867964,0.4105521440562604,0.37832747776862397,0.515671657328269
WBGene00001071,28.317950806941322,-1.9458125417396348,1.1696133442172414,0.012009340388038204,0.03744256912589117
WBGene00020647,2581.0415203404054,-0.24615047093411366,0.32169935379784237,0.4234511527681463,0.5592977044036648
WBGene00003932,3532.658995027306,-1.2710597861239068,0.4081101708129574,7.269803033921243e-4,0.0036171972782174343
WBGene00020651,53.34042372227152,0.7795098685667385,0.5588009221573257,0.09913059549057292,0.1907719289591932
WBGene00020650,26.079460743193096,-0.37661575517525475,0.5945881533607419,0.43445420920547917,0.5696058892399342
WBGene00005487,7.050573321849715,-3.4811960746356974,3.5531480514033666,0.008913564860950162,0.029547179513719195
WBGene00020649,222.94459794860583,2.6616848549874548,0.4861420261853078,5.7031163928448874e-9,6.854223341253654e-8
WBGene00206487,1265.358015505372,1.3876561390781963,0.3206300865063884,5.583211756022192e-6,4.52330092451959e-5
WBGene00045177,2.7857983751106628,0.643990061665332,1.2933584588264524,0.06517636035432742,0.13868183250051833
WBGene00020648,1335.7116552114644,1.7156504925036136,0.5366866000593037,3.260419753424112e-4,0.001774413791444521
WBGene00019298,18647.564273299715,7.520998461265477,0.5735503802418501,1.3329333204093067e-40,9.270976647697923e-39
WBGene00019300,59.227890713502916,0.42692022603795365,0.6637359654068593,0.40356827453763766,0.5397973361143771
WBGene00019299,33.23186135907053,-0.18653233337577024,0.6052287960430132,0.6991590035163053,0.7915327385263383
WBGene00198707,2.5685364829321427,0.40366671490202,1.1334202582082256,0.07855453234191184,0.1597313495080094
WBGene00001099,4607.1716542186505,8.848383233090281,0.47706079719351785,4.512855195637948e-79,1.639169292726717e-76
WBGene00001735,19.90858689532847,0.8293501551059927,0.6435646260046891,0.10609216556370096,0.2010207648962359
WBGene00017578,86.73614889983412,2.9078691190567434,0.588634105892935,6.265693681957007e-8,6.756202082347704e-7
WBGene00000675,8.381681939900144,-0.22682768768866726,0.811470329873073,0.6497190868486629,0.7539693627647422
WBGene00017577,11.001212111227348,0.09009623831345885,0.8845498068978952,0.8368321856170361,0.8930966246977459
WBGene00017574,736.0734635775073,5.731680645968197,0.3823241412917447,1.6513873132087336e-51,1.8403585659815967e-49
WBGene00017576,1419.3051695079043,-0.7071159345900948,0.4771151800067862,0.09101156024189479,0.17861724460521555
WBGene00022048,7262.733590433517,-0.5431144053142106,0.34355897995814044,0.09142681466901188,0.1792170240773535
