WBGeneID,baseMean,log2FoldChange,lfcSE,pvalue,padj
WBGene00021406,92.30297330847087,0.09855897872252485,0.6823343034718001,0.8490957855020526,0.9054715512591753
WBGene00021407,11.465322923125738,0.07087183650463341,0.8705751413354982,0.8978034404283918,0.9383922521453547
WBGene00021408,8.42752243150101,2.924301406070045,1.851075874537645,0.0034258983907312418,0.010230062360343987
WBGene00021404,7.727994183479848,0.8392643490058872,1.1800553394665414,0.17865233313214063,0.2754011120483684
WBGene00001492,578.9628754246353,1.2292922040958898,0.32577984853170633,5.631701931500449e-5,2.7242931203146266e-4
WBGene00021403,7.11857143997051,-0.27526793605221067,0.9731517908002572,0.6240112992085085,0.7232210657493382
WBGene00015246,12.624046021722862,0.6978810069577079,0.947640694272914,0.23391366522737436,0.34053373771521467
WBGene00006599,3424.960614280606,1.5048220861160528,0.2460394873015284,1.956028058499209e-10,2.876855314835711e-9
WBGene00015247,41.24642969781721,0.1944389184286361,0.5847876377338443,0.6851212984205206,0.7763750247676765
WBGene00001111,20.721777435490594,-0.7086014794609589,0.6665638225339429,0.17044051449242753,0.2649810098542207
WBGene00023277,16.375126103205627,-0.014184717277038201,0.7629450458575592,0.9789719008124266,0.995492125920224
WBGene00017928,1141.3334513733384,-0.7634187437639693,0.23479380958859286,7.908382352596172e-4,0.002837464578511267
WBGene00017929,2301.4070432354656,-0.4126981921729897,0.174059758649826,0.015912098619032197,0.0382602951149745
WBGene00017926,5506.611882689412,0.23804698945491048,0.20573117036132357,0.23634538590532012,0.3432089029720807
WBGene00000897,1626.9006302354826,1.0351164435658151,0.16112557315513534,6.778739748618787e-11,1.0672692506471987e-9
WBGene00000674,2155.156674775342,-0.7717116797958555,0.41378403985580187,0.039532878838886086,0.08222681727204119
WBGene00021400,214.44553972757035,1.1101469992676825,0.49897213050687844,0.010055000847840731,0.026123041904936094
WBGene00021397,148.46761113052048,5.125911086435792,0.7058574911759455,5.657927223238688e-14,1.3109487806873375e-12
WBGene00021396,535.3610036594467,1.3621546092261365,0.5113317083009823,0.0018806613451000404,0.006038880362874426
WBGene00006561,1223.131254437442,0.2581612372640478,0.3063456980880444,0.37472875330754907,0.49285201188726246
WBGene00021395,851.8966939876241,-0.4382566894759719,0.3483034142205788,0.17800962896017322,0.2745619468134446
WBGene00021402,401.8929771030695,0.2516543765846801,0.218009225832962,0.23610544893881893,0.3429496644951959
WBGene00000815,1410.266257935898,-0.7627847153861947,0.18528860212553325,2.686147414476808e-5,1.4141527808710086e-4
WBGene00044736,168.891180291396,0.7342517308732138,0.33224241334770965,0.0185486234399766,0.04362911259007133
WBGene00195063,539.3804590099079,-0.5507846201717462,0.2717158539222133,0.03461243322481158,0.07366630433007795
WBGene00021394,1152.739209240858,0.5051632449082901,0.18894864232161704,0.0063887165956959995,0.01755351491079209
WBGene00021401,666.5010095459768,-0.566659501408003,0.1913248248895726,0.002502555219741236,0.007786553685197844
WBGene00019821,1571.7988365216638,-1.1232394490139308,0.19416351081808908,3.2175533636739e-9,3.86106403640868e-8
WBGene00019822,1390.314862387641,-1.3707358007329926,0.18171665447979246,1.2935910583348911e-14,3.248911155806011e-13
WBGene00019823,1430.5448322467562,-0.4739412039904322,0.17417865645474614,0.005655649791724291,0.015795839498326997
WBGene00019820,1389.25836905459,-0.7027207752553931,0.18550696690320653,1.120323533717704e-4,4.975519574983822e-4
WBGene00019819,3030.2236698890633,1.8764844047705338,0.52675721662004,2.780734700550716e-5,1.4557146157382999e-4
WBGene00019824,884.0143952784756,-1.1572688889535674,0.3003289130733777,4.677285546352116e-5,2.3077892253225984e-4
WBGene00019825,283.02246507733736,0.25947064558082467,0.3602823607766057,0.43876970119604963,0.5548629904458537
WBGene00001071,1142.5641635737697,1.010494730701165,0.7123129696980076,0.06040262109195027,0.11626619654513971
WBGene00020647,1242.4377849796267,-0.6319602357045893,0.1942536464478556,8.899333174991567e-4,0.003143855532422158
WBGene00003932,3069.494168272792,-0.9252006806502533,0.3142109901152888,0.0018067812563613073,0.005823975294701678
WBGene00020651,288.4624990651643,1.2383696692863544,0.48137197920750463,0.0031651792426514195,0.00954854721283929
WBGene00020650,15.937336378055507,0.640161891066797,0.6741905777328857,0.21759863711126132,0.3212489969937296
WBGene00020649,725.2966356131666,2.5064680639220738,0.5250790588853848,3.443647344044014e-8,3.4481757505932654e-7
WBGene00206487,670.6237130876573,0.3262254693064739,0.3450919059109987,0.31236261247724745,0.4276427326939494
WBGene00045177,72.46305736413481,1.130588234692344,0.7412167423555799,0.04015610557980431,0.08327130892875909
WBGene00020648,428.5302658609516,2.3894252326882435,0.6980576776657273,1.7089716143137577e-5,9.445904195772894e-5
WBGene00019298,9054.801058327388,4.807761707090925,0.5038688905195522,2.423963464661056e-22,1.4399374453901422e-20
WBGene00019300,494.72154228765015,0.34435454311628283,0.4998322102720146,0.4268039081259745,0.5430104859821011
WBGene00019299,56.62265179378277,-0.6416321630196529,0.5924403799063138,0.18497590298609132,0.2830912047161522
WBGene00001099,3914.8547205648656,6.110377356752538,0.43193891752982433,3.2946445035803433e-46,3.679458981598527e-43
WBGene00017578,344.30134923668993,5.409899605009023,0.5538441602317736,3.0362427411146374e-23,1.9487792490096706e-21
WBGene00000675,152.9887928151636,0.5272942681837987,0.7747714822555882,0.3359343302234263,0.45277752835327356
WBGene00017577,98.70832520803734,-0.10161874561832596,0.8175204026958437,0.85264450373414,0.9082108876500966
WBGene00017574,543.0962318468071,4.945908052046277,0.45227334115121554,1.5614137919426004e-28,1.6984937560144443e-26
WBGene00017576,696.3866731517486,0.4459764920997939,0.5270279488703371,0.3209498728642073,0.4366508775157202
WBGene00022048,25176.491205445134,-0.9685761556390723,0.29192523553445837,4.840432241398376e-4,0.0018378721873958655
WBGene00004981,2026.65729022506,1.6251683440823386,0.22525219773386526,8.204664550951287e-14,1.8674529967056516e-12
WBGene00020295,204.98574431053856,-1.4228263162779697,0.3281819086806863,3.45563652691556e-6,2.26570736199176e-5
WBGene00004493,35452.15956400652,-0.4699430980968099,0.20095853968933655,0.016780988826890546,0.040073431907066345
WBGene00044789,1524.7446107275896,-0.421146502933309,0.25177577025149495,0.08316977017124025,0.1502653138382891
WBGene00020300,310.6418480059715,-1.6252762211843745,0.27498791668977446,5.115751843257886e-10,7.047621289330272e-9
WBGene00001338,835.3503262015042,-0.9268166343599313,0.21611201100184216,1.0425229451002995e-5,6.064008464000075e-5
WBGene00020298,1556.0210191928932,-0.7159089615830728,0.16506990010527375,1.0589213342969282e-5,6.155118040299148e-5
WBGene00045249,181.5357745396609,-0.49056059439671884,0.3847733931573977,0.16568588542863763,0.25942330616885106
WBGene00020297,30307.283069279016,-0.3966621720982096,0.35405244403690717,0.2294109239651031,0.3354361349623293
WBGene00020296,1268.3488430725677,-1.116662394720058,0.24244181798079997,1.8080026244175107e-6,1.2736610582103506e-5
WBGene00001666,136.7128872853621,-1.2115042284133617,0.3862547409185267,5.966122837753788e-4,0.0022111612782754744
WBGene00002187,2496.890278079863,1.5673979432870655,0.22059749166700007,2.1207108075656558e-13,4.63183147957495e-12
WBGene00020299,274.85562249498133,0.6061314351047553,0.2239341016735624,0.005365762668829552,0.015080773828371091
WBGene00001332,789.5079253259473,-1.246510124283534,0.20945553324071256,9.511534752729351e-10,1.2536367441205514e-8
WBGene00000913,1877.5768924343533,-0.9247278054573291,0.22937193532684705,3.205844974765962e-5,1.649395424363618e-4
WBGene00022046,7379.396697297392,-1.3488869397819232,0.35171025121983135,3.4404021895956136e-5,1.7539141046897663e-4
WBGene00022047,453.9372597512728,6.103019335350353,0.5030010613892113,1.1580635781203283e-34,2.694427925093297e-32
WBGene00002041,1825.0820605690396,4.412185196864444,0.5306320213940591,9.722784599703636e-18,3.5254564418665653e-16
WBGene00022045,656.205660082475,0.1045285445506271,0.29014950958885943,0.7059231948390885,0.7934176722487922
WBGene00022044,1016.7881738705667,0.3864461444027506,0.22179160498441367,0.0733983608284608,0.13584900459599772
WBGene00019772,736.8080128675939,-1.5419709096478147,0.5317067201166126,6.173285081960484e-4,0.002278362451927782
WBGene00019773,9.103204756101876,-0.888049833600231,0.8706613665482974,0.12746409745117518,0.21164422247022366
WBGene00019774,243.62553856718012,0.010216001190480738,0.5822208003640186,0.982955552066109,0.998633719947326
WBGene00021011,324.0299905722209,0.9349598207885897,0.555518694537877,0.04438597247635786,0.0903687179051953
WBGene00021012,1834.375244613804,-1.2682506285114719,0.4343710317042176,0.0010713753338723183,0.003691419085361801
WBGene00000213,56.24727150355874,6.285362138952108,1.3470298629567408,1.5257210549460396e-7,1.3508921306794954e-6
WBGene00001625,56.02831202973582,2.0837530207608017,0.8929020902210738,0.0010692014089867079,0.003686203334707827
WBGene00018924,33.8211475791754,0.8977119281093671,0.8565213336332109,0.12150008712118716,0.20335392741074307
WBGene00001165,848.7244514597094,-0.3617415958584328,0.37649191217639155,0.29816635924721385,0.4124472679917944
WBGene00197815,9.370399912162256,0.41500782690129745,1.1719421320884291,0.4681710869400173,0.5823718755787606
WBGene00018925,791.878891604897,1.635480270671391,0.22102271059100848,2.022672153464926e-14,4.968299694258716e-13
WBGene00001579,2995.674089251494,0.2447768493238785,0.19346719519452538,0.19658160442273467,0.29726801203192377
WBGene00018926,33.886685443712075,0.7996974777422443,0.7289966519701085,0.13917782657781455,0.2264038600535589
WBGene00015996,54.352248043046714,-0.07266482491971252,0.7630863167799146,0.8926274624773156,0.9350142355308495
WBGene00044457,224.38640755928068,2.9879179913454066,0.8705398214345966,1.0118984405024003e-5,5.906384207420283e-5
WBGene00002140,284.65960334530405,-0.7405018173521801,0.5633444440219619,0.11462239166076063,0.1941314634618403
WBGene00015993,1126.7374681703325,1.3049448909632688,0.8116515960706312,0.024487858819290283,0.055163158837854845
WBGene00015497,80.29854332495404,-0.2240587335058134,0.428878657014928,0.562250258971041,0.6691876616897249
WBGene00019665,173.61479874766835,0.7454249972721392,0.633308401507481,0.13861151231701027,0.22579034742732507
WBGene00019658,262.2090019882812,-0.22485761616802286,0.32235768465713954,0.459973392512864,0.57456373658754
WBGene00004427,57183.26761774383,-0.48687864783045226,0.22984782784977356,0.02914830004041085,0.06384575343579532
WBGene00019664,2589.7391168230693,0.4759110008811576,0.23746503482309553,0.03863916789032025,0.08066841232535454
WBGene00019663,1048.8418418105746,0.5078971710106039,0.449916006337797,0.20520777730862572,0.3069726671969383
WBGene00044723,74.96342805761103,5.801913395839015,1.2531505631414346,2.0535835909524127e-7,1.770542064623511e-6
WBGene00019659,46.16495626060918,1.253662832838745,1.093649366954125,0.05480829243561297,0.10741445388131644
WBGene00019660,446.0618515273923,3.0458284949175765,0.767260664384159,1.0934736345558466e-6,8.094507435298074e-6
WBGene00044458,17.140778637688378,3.634600816336363,1.6580865036448436,5.309072599998039e-4,0.0019959062880423504
WBGene00019661,196.01379651412117,1.8275249027014748,0.6862347492092159,6.609525653113677e-4,0.0024238785845218987
WBGene00018256,961.4079919308848,0.885216880477918,0.5204963942494899,0.046703284482861235,0.09412577257662312
WBGene00021950,501.73492738559645,0.922127429247377,0.5206054770617499,0.038268133460159934,0.08001345128864193
