WBGeneID,baseMean,log2FoldChange,lfcSE,pvalue,padj
WBGene00021406,92.30297330847087,0.5304694185810634,0.7232306542366627,0.3632144702906191,0.4491782671126865
WBGene00021407,11.465322923125738,0.15527532953328516,0.8617325745202458,0.8050052398110743,0.8512465457211915
WBGene00021408,8.42752243150101,6.407741520944777,1.6975945340466674,5.492979687552499e-6,3.19952697238802e-5
WBGene00021404,7.727994183479848,7.07894173011842,1.560202895868922,3.1935959696520276e-7,2.3547147748068117e-6
WBGene00001492,578.9628754246353,0.4089546098669153,0.31305449301850136,0.17500028391662684,0.2441173083663363
WBGene00021403,7.11857143997051,-0.4937908209245613,1.0126393032359053,0.45633289774553887,0.5405521639819876
WBGene00015246,12.624046021722862,1.080345223003547,0.8308460396736818,0.08672009396820718,0.13648393594094388
WBGene00006599,3424.960614280606,0.848681193694062,0.24227525445704515,3.378838545253716e-4,0.001237479302800399
WBGene00015247,41.24642969781721,-0.5413181153514809,0.5149620939417463,0.24283334779226645,0.3213987708158369
WBGene00001111,20.721777435490594,-2.1401521063308473,0.7004533123029095,1.8817765712914787e-4,7.410324664380548e-4
WBGene00023277,16.375126103205627,-1.2781720103748992,0.711964368551626,0.027369133497787197,0.052225506817966866
WBGene00017928,1141.3334513733384,-0.36494061593913096,0.2356760755062867,0.11378002516464895,0.171129734383031
WBGene00017929,2301.4070432354656,-0.8305065820708593,0.17224337625262076,1.0736112922811947e-6,7.1682488514526e-6
WBGene00017926,5506.611882689412,0.5454422217830184,0.20730714822206342,0.00748342851796297,0.01758238352495311
WBGene00000897,1626.9006302354826,-0.06633753772446488,0.15571805208724793,0.6672733086412873,0.7344342456589541
WBGene00000674,2155.156674775342,-2.2942066981100417,0.450549852413536,1.9716838089984024e-8,1.739018936277131e-7
WBGene00021400,214.44553972757035,-1.9922380694155233,0.8732620195385734,0.0025177801134207345,0.006926893161442625
WBGene00021397,148.46761113052048,5.658631429677153,0.7166614052212994,4.2657451499263847e-16,7.818354786823501e-15
WBGene00021396,535.3610036594467,0.5354689228884384,0.48810400083226274,0.2280579688142033,0.30485374190676134
WBGene00006561,1223.131254437442,0.45490960787237295,0.3036914030280506,0.12070251122864167,0.17966676654163571
WBGene00021395,851.8966939876241,-1.6061399258216071,0.3674658632105132,3.4540060530549616e-6,2.0987127094949844e-5
WBGene00021402,401.8929771030695,-0.49549219911379416,0.21627255066456544,0.01969114558229078,0.03956854958566695
WBGene00000815,1410.266257935898,-0.8199769649566505,0.18218362124645496,5.1335211539690345e-6,3.0110905592188117e-5
WBGene00044736,168.891180291396,-0.5614975631261676,0.3307086134464706,0.07653233890370484,0.12316934780621226
WBGene00195063,539.3804590099079,-0.10244739525595743,0.27132931987963294,0.6978349898468821,0.7597901826280364
WBGene00021394,1152.739209240858,0.10483178748130857,0.18503799055976122,0.5660587551735474,0.6436310504762959
WBGene00021401,666.5010095459768,0.9933605394114927,0.18965337586405673,1.077889950497908e-7,8.54153852920575e-7
WBGene00019821,1571.7988365216638,-0.5486089931375255,0.1904444218417573,0.003492208936803438,0.009179691175144845
WBGene00019822,1390.314862387641,-0.9227422724861859,0.17824592663315023,1.5898261659811357e-7,1.22731649458599e-6
WBGene00019823,1430.5448322467562,-0.47670825162228675,0.17329888994573142,0.005398339393414204,0.013330333360624226
WBGene00019820,1389.25836905459,-0.8143820992520543,0.1831566511191663,6.647189327699953e-6,3.804363362406205e-5
WBGene00019819,3030.2236698890633,-1.8444325387686729,0.5096804156623871,4.795268733790997e-5,2.246042318706098e-4
WBGene00019824,884.0143952784756,-1.231973623601779,0.2958089996186469,1.571053528182761e-5,8.23475866837222e-5
WBGene00019825,283.02246507733736,-0.5995204902024203,0.3681556641784128,0.08604321027775452,0.1355969763474077
WBGene00001071,1142.5641635737697,-2.250342466934605,0.9380539886286706,0.0011844227667135697,0.0036379629974304583
WBGene00020647,1242.4377849796267,-0.5506260585267128,0.1907472663285958,0.0034231377568369917,0.009024929761179303
WBGene00003932,3069.494168272792,-1.5731228762680582,0.3203738206725376,2.756035883542541e-7,2.0565306512741495e-6
WBGene00020651,288.4624990651643,0.5635611984630293,0.4897432495254065,0.20575906812916978,0.27980159991069503
WBGene00020650,15.937336378055507,-0.5972727188525977,0.6654923697145763,0.28244681279623457,0.36410534882358764
WBGene00020649,725.2966356131666,2.2838049954953994,0.5116521344960197,4.6944082202787217e-7,3.352119629416417e-6
WBGene00206487,670.6237130876573,1.0735113837713248,0.35117618162976544,0.001310946458773182,0.003969807497716621
WBGene00045177,72.46305736413481,2.8234348877644226,1.6257858990630316,0.0038957714343026127,0.010089975737080606
WBGene00020648,428.5302658609516,1.3091142367620554,0.5783868474339305,0.009289941218528847,0.021053178475756936
WBGene00019298,9054.801058327388,7.17334851569566,0.5033676596056654,6.682222690268446e-47,7.364512796537961e-45
WBGene00019300,494.72154228765015,0.31562792950231355,0.544948128999059,0.5145295694078795,0.5960892627993997
WBGene00019299,56.62265179378277,-0.4128615016338225,0.6073063971666784,0.43023582770248503,0.5156217626112884
WBGene00001099,3914.8547205648656,8.5108974076888,0.45012842026947947,8.324412660061804e-81,5.691475801555518e-78
WBGene00017578,344.30134923668993,2.564253830417176,0.5313664753489731,4.275622048316849e-8,3.5884379034771474e-7
WBGene00000675,152.9887928151636,-0.4834048389040203,0.8480572864314273,0.44180203989767214,0.526766389492228
WBGene00017577,98.70832520803734,-0.0052465088445778135,0.9290811729490164,0.9934799328535295,0.9992660363351742
WBGene00017574,543.0962318468071,5.433139546582731,0.43560172826821236,1.8817453705272833e-36,1.102202742904652e-34
WBGene00017576,696.3866731517486,-0.9228285209884038,0.5509228486951273,0.058187017220657736,0.09807313738610106
