WBGeneID,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
WBGene00021406,92.30297330847087,1.7069684866265422,1.095579122278681,0.6452920398447604,0.2593689751115699,1
WBGene00021407,11.465322923125738,-5.085380262489423,2.0261827907268914,0,0.998664969937712,1
WBGene00021408,8.42752243150101,5.368831611470231,1.9227345141257308,2.272197008673734,0.011537306936975982,0.09825773554052956
WBGene00021404,7.727994183479848,4.171543038307287,1.6932629980341625,1.8730362867371293,0.030531687179171447,0.23504909173965077
WBGene00001492,578.9628754246353,1.1502876775463657,0.40176549610194334,0.3740681541956803,0.35417680543609054,1
WBGene00021403,7.11857143997051,-4.675620605553917,2.0183740121827656,0,0.9975380961688739,1
WBGene00015246,12.624046021722862,2.4732803478525116,1.1427544406127799,1.28923616088728,0.0986579985755634,0.6452005514483299
WBGene00006599,3424.960614280606,0.5175463210186819,0.3021948738098876,0,0.9448112357970404,1
WBGene00015247,41.24642969781721,-1.3380854545831793,0.6999192872114421,0,0.9995818725162655,1
WBGene00001111,20.721777435490594,-1.0479716250989266,0.8632822229628657,0,0.9911613343656833,1
WBGene00023277,16.375126103205627,-1.3338641465712104,1.0156891197258324,0,0.9892137962714356,1
WBGene00017928,1141.3334513733384,0.3987904461186408,0.29319957378613487,0,0.9798428044412157,1
WBGene00017929,2301.4070432354656,0.011236397944022411,0.21563498014109128,0,0.9999977339550069,1
WBGene00017926,5506.611882689412,-0.018937178948471137,0.25756921673385846,0,0.9999618883079642,1
WBGene00000897,1626.9006302354826,0.6320786694168358,0.1952983301755315,0,0.97021033493739,1
WBGene00000674,2155.156674775342,-3.648034938634074,0.5492450405189119,0,1,1
WBGene00021400,214.44553972757035,-3.74982186293097,0.6908276857941986,0,0.9999999999969125,1
WBGene00021397,148.46761113052048,7.622078868240362,0.9161937526466473,7.227814912632711,2.454135126665457e-13,1.0381735263105994e-11
WBGene00021396,535.3610036594467,3.657396281769201,0.6613700710976551,4.0180171403262985,2.9344964489928823e-5,4.082947218731625e-4
WBGene00006561,1223.131254437442,-1.4871344148188455,0.3889436469420039,0,0.9999999999195096,1
WBGene00021395,851.8966939876241,-0.7642476818307588,0.4539336000086011,0,0.9999491660605371,1
WBGene00021402,401.8929771030695,0.6498858181489281,0.2681803499771268,0,0.9041416804498971,1
WBGene00000815,1410.266257935898,0.19070306154732208,0.22894203526141457,0,0.9997960680764342,1
WBGene00044736,168.891180291396,-1.6221330639976326,0.43019656154420716,0,0.9999999994534884,1
WBGene00195063,539.3804590099079,-0.09337013812981836,0.34442064924041893,0,0.9992495765028225,1
WBGene00021394,1152.739209240858,0.6060446872040893,0.23281735286335214,0,0.9546886214400249,1
WBGene00021401,666.5010095459768,0.6066247507462275,0.23904221581720567,0,0.9500801100906202,1
WBGene00019821,1571.7988365216638,-0.25483642289701985,0.23878803294230605,0,0.9999999259967061,1
WBGene00019822,1390.314862387641,-0.17588265313012358,0.22305054260878418,0,0.9999999324618027,1
WBGene00019823,1430.5448322467562,0.3889558689225735,0.21860442203818087,0,0.9974066577359333,1
WBGene00019820,1389.25836905459,0.9435333046621984,0.23113230048855204,0,0.5965025580712592,1
WBGene00019819,3030.2236698890633,-3.0462677781165985,0.6498594790006826,0,0.9999999997613223,1
WBGene00019824,884.0143952784756,0.3730048305492964,0.37456045228119106,0,0.9529297081961654,1
WBGene00019825,283.02246507733736,0.9478959016351606,0.4777215607784201,0,0.543425691559681,1
WBGene00001071,1142.5641635737697,-3.535353564907985,1.2183446335929067,0,0.9999013911041241,1
