WBGeneID,mean.rlog.counts,var.rlog.counts,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,status
WBGene00000001,10.009911925067973,0.01741738723775132,1050.5510034499512,0.00939286831684754,0.24677363390763457,0.03806268995642872,0.9696376988416717,1,no_sig_diff
WBGene00000002,8.324177184680163,0.11096778545990947,767.2480932282335,-1.3514181528032982,0.43516188753065266,-3.105552649548393,0.0018992380630050278,0.007852004714173706,depleted
WBGene00000003,7.6790088122099815,0.6352864715002822,530.4172612613951,-1.4282002006022059,0.5574202367275687,-2.5621606581538923,0.010402318661253355,0.03310817155920586,no_sig_diff
WBGene00000004,8.63335374693396,0.020443434139109283,2266.9442383986725,-2.3988309685326517,0.3512974108387615,-6.82849031766325,8.581286050084048e-12,1.5814199292110798e-10,depleted
WBGene00000005,6.681387657054419,0.29566821545837574,146.32511494668813,5.268123210444772,0.9779724478940244,5.38678080531737,7.17308245914389e-8,7.637680482920417e-7,enriched
WBGene00000006,11.002353661165392,0.2901972249692204,2125.099103871014,-1.4937621848169893,0.5835348484926229,-2.5598508618219626,0.010471709112180958,0.03328211058223506,no_sig_diff
WBGene00000007,8.759718172171539,1.0042583634504926e-4,185.69363598630446,5.993638785137389,0.8141931576001744,7.361445781248733,1.8192890839953738e-13,4.079901147841223e-12,enriched
WBGene00000008,3.496076653837378,0.8220788482107363,12.628176534500788,6.373716318572596,2.078609408255047,3.06633670244147,0.0021669914008392794,0.00881742876335701,enriched
WBGene00000009,7.261768510675472,0.8676749845966374,51.99149499124227,6.844064801100677,1.0226769334546335,6.69230387154741,2.1968408040082935e-11,3.8705773627572126e-10,enriched
WBGene00000010,9.508789163921948,0.010968957243399613,920.7716932569004,-0.16255952789541328,0.23658330826569368,-0.6871132586955443,0.49201135969751897,0.6559149810842672,no_sig_diff
WBGene00000012,3.3748948480221586,0.3145020236910482,29.685760869668073,-4.103265950518785,0.9168594859877475,-4.475348745613152,7.628668898310636e-6,5.653157318269047e-5,depleted
WBGene00000013,4.9257214665219315,0.9757131062838514,42.50470462565425,-1.6235982917629663,0.835586655877082,-1.9430639304055661,0.052008434434028,0.12299334229643434,no_sig_diff
WBGene00000015,3.839840672486866,0.06664088117373859,7.666191835299977,1.2319233836258736,1.7111989048718557,0.7199182865992584,0.4715753081853006,0.6388844559006566,no_sig_diff
WBGene00000016,9.052450559226749,0.7051391700483974,260.2725631009722,2.1610411843399744,0.9996442000678757,2.1618103563180178,0.030632796896331308,0.08002410838143997,no_sig_diff
WBGene00000017,8.545969369921057,0.25307980579867295,425.9191004025743,-0.030410850549243248,1.1822011507478445,-0.02572392230375157,0.979477542929495,1,no_sig_diff
WBGene00000018,10.872668858303392,0.2441440978857468,2311.0436763356247,0.7630104459776899,0.3839742410589562,1.9871396682063773,0.0469069213936144,0.11315657912619334,no_sig_diff
WBGene00000019,2.136644381616449,0.575993809826085,9.36272170173077,-1.426221931031426,1.4647452532483083,-0.9736996435854968,0.33020569432742797,0.49757542878440764,no_sig_diff
WBGene00000020,12.054690542228984,0.03801332239614476,1589.340235981598,2.1218570551530362,0.4922254442183553,4.31074232361658,1.6270741687510147e-5,1.1302642165881783e-4,enriched
WBGene00000021,0.805771203175093,4.7601962761282407e-7,6.443002121956712,29.4590630375415,2.858917452293594,10.304271994250021,6.740005125707795e-25,5.658435927116651e-23,enriched
WBGene00000022,12.787396209522377,0.21224958032157573,2501.3829863514497,3.8002030958436683,0.715294606888109,5.312780299541838,1.0796517457600462e-7,1.1222094468495296e-6,enriched
WBGene00000023,2.0755486947772077,0.856352236682216,65.18581778759963,-3.788957628829388,1.6294239806111188,-2.3253356240702505,0.020054020831497613,0.05661176020042687,no_sig_diff
WBGene00000024,1.694466866623211,0.04626650686034458,140.60352070291282,-1.7754143502632522,2.331787580256022,-0.7613962632343714,0.44642041871258975,0.6166452767268193,no_sig_diff
WBGene00000027,3.9372153113943633,0.05382649078147451,15.145214449300788,-0.5830581370254994,1.2852830329869316,-0.4536418221210796,0.6500866467938156,0.7837344078714027,no_sig_diff
WBGene00000029,1.3181577574013723,0.05740393278219939,225.6099396284089,-1.719315334498523,2.202946655792673,-0.7804616285090535,0.43511920491002254,0.6067516170114561,no_sig_diff
WBGene00000030,1.6618390008601607,0.04780794948541461,295.4401607087931,-1.9106708067267821,2.6945691034410775,-0.7090821327561336,0.4782735099644218,0.6443220112225021,no_sig_diff
WBGene00000031,6.7088062922387905,0.4247086082620621,2678.962534656987,-0.5684912855651084,1.0233104797321781,-0.5555413501813199,0.5785244349622461,0.7295617232528775,no_sig_diff
WBGene00000033,4.237005932918956,0.2183757083750537,521.3471656414765,1.057695633511277,1.277957923294709,0.8276451158770762,0.4078715099381699,0.5806614933265567,no_sig_diff
WBGene00000034,5.051170555113371,0.06592196081959313,815.2230522451875,-3.611685632545708,1.0972609276548293,-3.291546742910956,9.963805692137578e-4,0.0045049243457317084,depleted
WBGene00000035,8.641352876287982,0.017439620475950324,897.0049633339025,-2.8942869349107307,0.8993503615894842,-3.2181973327897,0.0012899903524037208,0.005637412277601603,depleted
WBGene00000036,11.93884785941296,0.1762893979856892,2075.161346631236,1.6014751997673677,0.4777086437205615,3.352409927721886,8.011130436805935e-4,0.003727224479995423,enriched
WBGene00000037,8.036565156726532,0.061729224000586856,745.3156049997584,-3.149407788275647,0.5705482628952225,-5.519967359630741,3.3906263813454854e-8,3.791056076353561e-7,depleted
WBGene00000038,6.808429653455599,0.49101791995170696,86.078060408105,0.053568297392702274,0.853963999630382,0.06272898789163013,0.9499823138438297,0.9945779246941372,no_sig_diff
WBGene00000039,6.757465904399217,0.08746058791497877,2899.4333159552853,-2.42138778966477,0.9956585904327393,-2.431945862700157,0.015017951821438369,0.04479618334833841,no_sig_diff
WBGene00000040,13.351306945037,0.003117331701742117,8104.277403078394,3.1152875921593024,0.2825768766578612,11.02456658522429,2.9091647670712264e-28,3.8557044894845593e-26,enriched
WBGene00000041,14.597670773922506,0.002910890516397017,23106.08994400512,-0.2949042147853896,0.3184301036849338,-0.9261191431736568,0.35438406655523674,0.5236958536596569,no_sig_diff
WBGene00000042,4.738832037397085,0.5595554009413668,69.66433916310079,-1.7619263550018494,1.024088013668489,-1.7204833290551613,0.08534462145932153,0.18152826857604717,no_sig_diff
WBGene00000043,3.2494385173949523,0.5374360228900964,30.765768593254432,-2.014248883780957,1.3063431869702986,-1.541898716869684,0.12309820782199697,0.23993716017650377,no_sig_diff
WBGene00000044,4.518196537300726,0.6701216023106886,66.25194220935987,-1.7542647870054169,0.9200820347112337,-1.9066395395449602,0.056567281232034576,0.13116905568972137,no_sig_diff
WBGene00000045,3.1637845750605327,0.06858613935425636,14.977113852628007,-1.3626607535132764,1.1811290946338555,-1.1536933259066782,0.2486259211117947,0.405943215278946,no_sig_diff
WBGene00000046,5.69460628381416,0.1924748851013456,44.50948299128192,0.8130108891553169,0.5890482248807627,1.3802110842790327,0.1675216621693359,0.3032831914347695,no_sig_diff
WBGene00000047,5.953109416336199,0.09480465349703543,357.2415256402618,-5.288433430606863,0.863937432374495,-6.121315308762384,9.280604773999573e-10,1.3173228380435087e-8,depleted
WBGene00000048,3.8926066824428265,0.0033290792364627183,51.382169970322465,-2.558921781368205,1.0027044672046146,-2.5520199271696518,0.010710039301901769,0.033897006941495125,no_sig_diff
WBGene00000049,5.033896994557798,1.3663876686839111,24.080573205901473,1.6526237958118417,0.9204582974874721,1.7954358174867067,0.07258429010349435,0.15996290096546173,no_sig_diff
WBGene00000050,5.6651764876345005,0.12627032107290068,50.947525417072676,1.5169819803105518,0.7340101190012431,2.066704451397328,0.03876201147609283,0.09690502869023207,no_sig_diff
WBGene00000051,7.1952993380174854,0.01872110618547283,161.63937140143082,0.602171373488369,0.489205585573993,1.2309167990832144,0.21835398387876653,0.3695033175379765,no_sig_diff
